Category,Sector Code,Product code,Product desc,Product Brief Description,Unit,Country,Period,MP Market Price
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","EU","201908","501.7896000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","EU+UK","201908","461.3752000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","FI","201908","399.0323000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","FR","201908","595.7097000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","IE","201908","422.1481000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","IT","201908","550.1935000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","LV","201908","406.7562000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","NL","201908","526.2839000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","PL","201908","433.8375000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","PT","201908","485.0000000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","RO","201908","204.0373000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","SE","201908","452.3049000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","SI","201908","537.0361000"
"Animal Products","OVI","EU_H","Lamb Heavy","Lamb - Agneau, class H","€/100 kg carcass weight","UK","201908","427.1010000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","BG","201908","618.0675000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","EL","201908","469.8977000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","ES","201908","527.1900000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","EU","201908","523.1096000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","EU+UK","201908","523.1096000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","HR","201908","616.5787000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","HU","201908","588.3184000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","IT","201908","563.5806000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","LV","201908","403.9253000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","PT","201908","682.4290000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","RO","201908","502.3347000"
"Animal Products","OVI","EU_L","Lamb Light","Lamb - Agneau, class L","€/100 kg carcass weight","SI","201908","539.6213000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","DE","201908","157.2694000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","ES","201908","168.8400000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","EU","201908","186.5100000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","EU+UK","201908","186.4425000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","FI","201908","135.7542000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","IT","201908","189.2239000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","LT","201908","154.2874000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","LV","201908","153.9526000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","SK","201908","170.4394000"
"Animal Products","POR","R","Pigmeat Class R","Pig carcass - Carcasse de porc, Class R","€/100 kg carcass weight","UK","201908","121.9981000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","AT","201908","199.9668000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","BE","201908","162.1290000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","CZ","201908","182.3930000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","DE","201908","192.3755000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","DK","201908","176.6452000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","EE","201908","173.6403000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","EL","201908","204.3100000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","ES","201908","182.9797000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","EU","201908","182.0583000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","EU+UK","201908","181.4443000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","FI","201908","170.5284000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","FR","201908","176.8710000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","HR","201908","173.0683000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","HU","201908","190.9516000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","IE","201908","171.6561000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","LT","201908","173.5997000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","LV","201908","174.7654000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","NL","201908","169.2961000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","PL","201908","178.0725000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","PT","201908","194.4194000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","RO","201908","186.8385000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","SE","201908","169.1656000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","SI","201908","205.9806000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","SK","201908","189.5226000"
"Animal Products","POR","S","Pigmeat Class S","Pig carcass - Carcasse de porc, Class S","€/100 kg carcass weight","UK","201908","169.9055000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","AT","201908","451.3865000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","DK","201908","346.4296000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","ES","201908","380.9052000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","EU","201908","358.7049000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","EU+UK","201908","358.7049000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","IE","201908","336.6390000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","IT","201908","345.3718000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","NL","201908","333.9355000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","PT","201908","382.7387000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","RO","201908","279.8630000"
"Animal Products","BOV","Z R3","Young Bovines","Young Bovines - Jeunes bovins, R3","€/100 kg carcass weight","SE","201908","417.6120000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","BE","201907","51.7903000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","DE","201907","65.2806000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","DK","201907","59.3096000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","ES","201907","51.0635000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","EU","201907","54.3638000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","EU+UK","201907","54.5125000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","FI","201907","41.2781000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","FR","201907","36.7032000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","HR","201907","48.1501000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","HU","201907","43.3346000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","IT","201907","76.3474000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","MT","201907","91.3600000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","NL","201907","44.1855000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","PL","201907","50.4569000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","PT","201907","48.7806000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","SE","201907","65.9234000"
"Animal Products","POR","0103 91","Piglets","Piglets - Porcelets, 20 kg","€/100 kg carcass weight","UK","201907","58.7558000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","AT","201907","243.9203000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","BE","201907","165.5484000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","BG","201907","151.9507000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","CY","201907","251.5852000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","CZ","201907","213.6955000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","DE","201907","288.0000000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","DK","201907","225.6178000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","EL","201907","202.6348000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","ES","201907","168.1561000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","FI","201907","300.1919000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","FR","201907","230.0000000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","HR","201907","188.9744000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","HU","201907","151.7367000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","IE","201907","213.3923000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","IT","201907","217.9435000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","LT","201907","153.3910000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","MT","201907","226.0081000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","PL","201907","132.7142000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","PT","201907","156.8387000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","RO","201907","152.9864000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","SE","201907","242.0682000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","SI","201907","208.9268000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","SK","201907","183.3513000"
"Animal Products","OEV","0207 11 30","Chicken","Broiler - Poulet, 65%","€/100 kg carcass weight","UK","201907","164.7792000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","AT","201907","191.1845000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","BE","201907","103.0861000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","BG","201907","103.3452000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","CY","201907","160.1800000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","CZ","201907","94.4924000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","DE","201907","107.7445000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","DK","201907","166.6163000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","EE","201907","142.3139000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","EL","201907","142.6729000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","ES","201907","76.8758000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","FI","201907","159.8848000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","FR","201907","112.2484000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","HR","201907","138.2510000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","HU","201907","115.0714000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","IE","201907","139.9971000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","IT","201907","158.0665000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","LT","201907","99.9868000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","LV","201907","105.0010000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","MT","201907","163.4345000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","NL","201907","118.9032000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","PL","201907","135.6917000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","PT","201907","107.0168000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","RO","201907","94.4107000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","SE","201907","183.1185000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","SI","201907","133.6629000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","SK","201907","91.9813000"
"Animal Products","OEV","0407 00 5LM","Eggs","Eggs - Œufs , Class A, categories L&M","€/100 kg shell","UK","201907","99.7556000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","AT","201907","353.8497000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","BE","201907","302.1994000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","CZ","201907","332.4636000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","DE","201907","341.4081000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","DK","201907","337.3757000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","EL","201907","373.8700000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","ES","201907","350.5094000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","EU","201907","347.0252000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","EU+UK","201907","347.8106000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","FI","201907","401.1919000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","FR","201907","371.1935000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","HR","201907","355.5713000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","IE","201907","343.8394000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","IT","201907","396.2087000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","LT","201907","274.0752000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","LU","201907","353.2487000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","LV","201907","249.6550000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","MT","201907","360.2500000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","NL","201907","339.6774000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","PL","201907","274.9843000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","PT","201907","386.0548000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","RO","201907","338.9922000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","SE","201907","402.6696000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","SI","201907","336.9655000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","SK","201907","349.5003000"
"Animal Products","BOV","A R3","Young Bulls","Young Bulls - Jeunes taureaux, R3","€/100 kg carcass weight","UK","201907","355.0184000"
"Animal Products","OEV","ALL","Chicken","POULET Tous","€/100 kg carcass weight","EU","201907","195.2218000"
"Animal Products","OEV","ALL","Eggs","OEUFS L & M Tous","€/100 kg shell","EU","201907","126.0373000"
"Animal Products","OEV","ALL","Eggs","OEUFS L & M Tous","€/100 kg shell","EU","201907","126.0373000"
"Animal Products","OEV","ALL","Chicken","POULET Tous","€/100 kg carcass weight","EU","201907","195.2218000"
"Animal Products","OEV","ALL","Eggs","OEUFS L & M Tous","€/100 kg shell","EU+UK","201907","123.4538000"
"Animal Products","OEV","ALL","Eggs","OEUFS L & M Tous","€/100 kg shell","EU+UK","201907","123.4538000"
"Animal Products","OEV","ALL","Chicken","POULET Tous","€/100 kg carcass weight","EU+UK","201907","191.3739000"
"Animal Products","OEV","ALL","Chicken","POULET Tous","€/100 kg carcass weight","EU+UK","201907","191.3739000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","AT","201907","353.8497000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","BE","201907","302.1994000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","CZ","201907","332.4636000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","DE","201907","341.4081000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","DK","201907","337.3757000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","EE","201907","301.7900000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","EL","201907","373.8700000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","ES","201907","350.5094000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","EU","201907","350.3661000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","EU+UK","201907","352.5242000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","FI","201907","401.1919000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","FR","201907","369.2097000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","HR","201907","355.5713000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","IE","201907","355.6165000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","IT","201907","396.2087000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","LT","201907","274.0752000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","LU","201907","353.2487000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","LV","201907","249.6550000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","MT","201907","360.2500000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","NL","201907","339.6774000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","PL","201907","274.9843000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","PT","201907","386.0548000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","RO","201907","338.9922000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","SE","201907","402.6696000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","SI","201907","336.9655000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","SK","201907","349.5003000"
"Animal Products","BOV","ALL R3","Male Bovines","Male Bovines - Gros bovins males, R3","€/100 kg carcass weight","UK","201907","369.4655000"
"Animal Products","BOV","C R3","Steers","Steers - Bœufs, R3","€/100 kg carcass weight","AT","201907","394.7594000"
"Animal Products","BOV","C R3","Steers","Steers - Bœufs, R3","€/100 kg carcass weight","DE","201907","407.5070000"
"Animal Products","BOV","C R3","Steers","Steers - Bœufs, R3","€/100 kg carcass weight","DK","201907","467.6568000"
"Animal Products","BOV","C R3","Steers","Steers - Bœufs, R3","€/100 kg carcass weight","EU","201907","361.3411000"
"Animal Products","BOV","C R3","Steers","Steers - Bœufs, R3","€/100 kg carcass weight","EU+UK","201907","365.2714000"
"Animal Products","BOV","C R3","Steers","Steers - Bœufs, R3","€/100 kg carcass weight","FR","201907","367.2258000"
"Animal Products","BOV","C R3","Steers","Steers - Bœufs, R3","€/100 kg carcass weight","IE","201907","355.6165000"
"Animal Products","BOV","C R3","Steers","Steers - Bœufs, R3","€/100 kg carcass weight","LU","201907","358.0267000"
"Animal Products","BOV","C R3","Steers","Steers - Bœufs, R3","€/100 kg carcass weight","RO","201907","349.1619000"
"Animal Products","BOV","C R3","Steers","Steers - Bœufs, R3","€/100 kg carcass weight","SE","201907","405.7711000"
"Animal Products","BOV","C R3","Steers","Steers - Bœufs, R3","€/100 kg carcass weight","SI","201907","326.6300000"
"Animal Products","BOV","C R3","Steers","Steers - Bœufs, R3","€/100 kg carcass weight","UK","201907","369.4655000"
"Animal Products","BOV","D O3","Cows","Cows - Vaches, O3","€/100 kg carcass weight","AT","201907","274.1810000"
"Animal Products","BOV","D O3","Cows","Cows - Vaches, O3","€/100 kg carcass weight","BE","201907","277.3013000"
"Animal Products","BOV","D O3","Cows","Cows - Vaches, O3","€/100 kg carcass weight","BG","201907","211.6129000"
